severity,issue_id,normalized_row_id,source_id,response_type,source_table,source_row,message,expected,observed
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-51,3764e810-0eb0-4d34-baca-2c5136c95bc8,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,51,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-51,3764e810-0eb0-4d34-baca-2c5136c95bc8,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,51,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-51,3764e810-0eb0-4d34-baca-2c5136c95bc8,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,51,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-51,3764e810-0eb0-4d34-baca-2c5136c95bc8,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,51,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-52,3764e810-0eb0-4d34-baca-2c5136c95bc8,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,52,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-52,3764e810-0eb0-4d34-baca-2c5136c95bc8,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,52,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-52,3764e810-0eb0-4d34-baca-2c5136c95bc8,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,52,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-52,3764e810-0eb0-4d34-baca-2c5136c95bc8,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,52,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,variance_missing,RATE_EXTRACTED_OBSERVATIONS-53,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,53,Extracted row lacks variance or raw-count information.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-53,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,53,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-53,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,53,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-53,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,53,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-53,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,53,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,variance_missing,RATE_EXTRACTED_OBSERVATIONS-54,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,54,Extracted row lacks variance or raw-count information.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-54,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,54,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-54,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,54,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-54,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,54,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-54,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,54,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-55,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,55,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-55,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,55,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-56,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,56,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-56,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,56,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-57,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,57,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-57,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,57,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-58,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,58,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-59,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,59,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,variance_missing,RATE_EXTRACTED_OBSERVATIONS-60,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,60,Extracted row lacks variance or raw-count information.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-60,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,60,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-60,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,60,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-60,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,60,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-60,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,60,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,variance_missing,RATE_EXTRACTED_OBSERVATIONS-61,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,61,Extracted row lacks variance or raw-count information.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-61,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,61,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-61,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,61,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-61,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,61,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-61,6b96575e-9bf7-46f2-a12e-73b565f46629,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,61,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,variance_missing,RATE_EXTRACTED_OBSERVATIONS-62,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,62,Extracted row lacks variance or raw-count information.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-62,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,62,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-62,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,62,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-62,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,62,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-62,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,62,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,variance_missing,RATE_EXTRACTED_OBSERVATIONS-63,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,63,Extracted row lacks variance or raw-count information.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-63,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,63,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-63,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,63,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-63,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,63,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-63,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,63,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,variance_missing,RATE_EXTRACTED_OBSERVATIONS-64,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,64,Extracted row lacks variance or raw-count information.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-64,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,64,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-64,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,64,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-64,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,64,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-64,cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,64,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
